,date,month,day,hour,minute,week,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,test_season,vacation,special_day,count
19918,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
19923,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
19925,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
19928,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
19939,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
19960,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
19965,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
19974,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
19995,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20000,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20001,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20010,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20012,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20019,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20021,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20033,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20036,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20037,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20043,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20047,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20065,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20068,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20081,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20098,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20125,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20131,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20143,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20146,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20151,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20168,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20171,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20178,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20181,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20182,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20193,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20200,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20201,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20206,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20214,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20222,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20237,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20261,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20300,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20303,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20306,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20317,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20328,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20331,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20332,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20338,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20342,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20355,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20374,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20385,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20393,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20397,2018-05-13,05,13,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
20430,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20441,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20448,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20459,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20474,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20495,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20503,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20512,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20519,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20546,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20549,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20563,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20564,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20579,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20598,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20599,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20610,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20612,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20623,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20654,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20666,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20672,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20677,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20681,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20684,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20687,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20691,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20692,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20695,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20704,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20705,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20706,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20712,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20715,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20722,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20748,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20753,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20754,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20757,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20783,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20788,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20798,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20805,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20809,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20810,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20815,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20827,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20832,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20838,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20860,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20864,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20867,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20872,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20922,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20931,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20935,2018-05-15,05,15,00,00,Tuesday,0,0,0,0,0,1,0,0,0,0,0
20979,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
20985,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
20995,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
20998,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21004,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21012,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21013,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21018,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21019,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21035,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21043,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21050,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21059,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21064,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21070,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21077,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21087,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21112,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21123,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21130,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21131,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21136,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21148,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21174,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21184,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21195,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21203,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21205,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21215,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21235,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21244,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21259,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21260,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21262,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21265,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21272,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21274,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21283,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21287,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21297,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21302,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21309,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21317,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21318,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21322,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21330,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21332,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21336,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21340,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21352,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21376,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21377,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21378,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21401,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21412,2018-05-16,05,16,00,00,Wednesday,0,0,0,0,0,0,1,0,0,0,0
21434,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21436,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21444,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21446,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21450,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21461,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21467,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21476,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21477,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21479,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21505,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21521,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21527,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21535,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21547,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21556,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21563,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21564,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21565,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21566,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21594,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21599,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21606,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21611,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21629,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21642,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21646,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21666,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21679,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21692,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21694,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21708,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21715,2018-05-17,05,17,00,00,Thursday,0,0,0,0,1,0,0,0,0,0,0
21727,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21736,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21741,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21742,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21743,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21750,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21764,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21777,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21790,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21808,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21820,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21838,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21840,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21842,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21844,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21849,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21852,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21863,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21865,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21883,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21894,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21905,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21930,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21939,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21941,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21942,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21961,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21963,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21966,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21970,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
21990,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22015,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22022,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22023,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22031,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22034,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22050,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22056,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22073,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22080,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22092,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22097,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22108,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22110,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22112,2018-05-18,05,18,00,00,Friday,1,0,0,0,0,0,0,0,0,0,0
22125,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22127,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22136,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22141,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22144,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22145,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22154,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22155,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22159,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22168,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22174,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22186,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22195,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22214,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22215,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22240,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22243,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22267,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22276,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22308,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22313,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22315,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22317,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22324,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22329,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22330,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22360,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22368,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22380,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22382,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22387,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22390,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22399,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22406,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22414,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22419,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22422,2018-05-19,05,19,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
22430,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22434,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22438,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22468,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22469,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22472,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22488,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22496,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22527,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22544,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22545,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22577,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22583,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22588,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22605,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22606,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22622,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22625,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22630,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22631,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22632,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22636,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22638,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22639,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22649,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
22673,2018-05-20,05,20,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
